"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","notes"
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549911","MN23121","F62022_1256,MN23121","plot","1551301","24Crk_AY2-3_2139","1","1","2139","24","12","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550997","MN22154-1","F62021_0546,MN22154,MN22154-1","plot","1551299","24Crk_AY2-3_2140","1","1","2140","24","11","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549890","MN23063","F62022_1862,MN23063","plot","1551408","24Crk_AY2-3_2141","1","1","2141","24","10","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549977","MN20360","","plot","1551493","24Crk_AY2-3_2142","1","1","2142","24","9","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549947","MN23280","F62022_1278,MN23280","plot","1551311","24Crk_AY2-3_2143","1","1","2143","24","8","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549969","MN20345","","plot","1551492","24Crk_AY2-3_2144","1","1","2144","24","7","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550474","MN22452-2","F62021_0555,MN22452,MN22452-2","plot","1551488","24Crk_AY2-3_2145","1","1","2145","24","6","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550613","MN22263-2","F62021_1378,MN22263,MN22263-2","plot","1551486","24Crk_AY2-3_2146","1","1","2146","24","5","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550617","MN22218-2","F62021_1498,MN22218,MN22218-2","plot","1551436","24Crk_AY2-3_2147","1","1","2147","24","4","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550124","MN-Torgy 0.9","","plot","1551405","24Crk_AY2-3_2148","1","1","2148","24","3","check","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550545","MN22322-2","F62021_0128,MN22322,MN22322-2","plot","1551350","24Crk_AY2-3_2149","1","1","2149","24","2","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1548534","MN-Torgy","MN-TORGY","plot","1551342","24Crk_AY2-3_2150","1","1","2150","24","1","check","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549950","MN23132","F62022_0675,MN23132","plot","1551417","24Crk_AY2-3_2151","1","1","2151","25","1","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550800","MN22342-2","F62021_1984,MN22342,MN22342-2","plot","1551450","24Crk_AY2-3_2152","1","1","2152","25","2","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549891","MN23047","F62022_1252,MN23047","plot","1551330","24Crk_AY2-3_2153","1","1","2153","25","3","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549955","MN23271","F62022_2701,MN23271","plot","1551448","24Crk_AY2-3_2154","1","1","2154","25","4","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549945","MN23188","F62022_1039,MN23188","plot","1551484","24Crk_AY2-3_2155","1","1","2155","25","5","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1463931","MN-ROTHSAY","MN-Rothsay,MN-ROTHSAY","plot","1551471","24Crk_AY2-3_2156","1","1","2156","25","6","check","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549868","MN23263","F62022_1986,MN23263","plot","1551469","24Crk_AY2-3_2157","1","1","2157","25","7","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549948","MN23327","F62022_0765,MN23327","plot","1551399","24Crk_AY2-3_2158","1","1","2158","25","8","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549949","MN23205","F62022_1090,MN23205","plot","1551333","24Crk_AY2-3_2159","1","1","2159","25","9","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549892","MN23127","F62022_0475,MN23127","plot","1551314","24Crk_AY2-3_2160","1","1","2160","25","10","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1463795","MN22136","F62021_1330,MN22136,MN22136-4","plot","1551422","24Crk_AY2-3_2161","1","1","2161","25","11","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549854","MN23193","F62022_1791,MN23193","plot","1551482","24Crk_AY2-3_2162","1","1","2162","25","12","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1463917","MN22227","F62021_2495,MN22227,MN22227-1","plot","1551348","24Crk_AY2-3_2163","1","1","2163","25","13","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549864","MN23031","F62022_0165,MN23031","plot","1551467","24Crk_AY2-3_2164","1","1","2164","25","14","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1548534","MN-Torgy","MN-TORGY","plot","1551453","24Crk_AY2-3_2165","1","1","2165","25","15","check","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549889","MN23220","F62022_3199,MN23220","plot","1551438","24Crk_AY2-3_2166","1","1","2166","25","16","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549924","MN23118","F62022_1244,MN23118","plot","1551312","24Crk_AY2-3_2167","1","1","2167","25","17","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550640","MN22071-4","F62021_1916,MN22071,MN22071-4","plot","1551391","24Crk_AY2-3_2168","1","1","2168","25","18","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1463913","MN22355","F62021_1376,MN22355,MN22355-1","plot","1551474","24Crk_AY2-3_2169","1","1","2169","25","19","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549905","MN23094","F62022_0293,MN23094","plot","1551468","24Crk_AY2-3_2170","1","1","2170","25","20","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550754","MN22378-1","F62021_0474,MN22378,MN22378-1","plot","1551363","24Crk_AY2-3_2171","1","1","2171","25","21","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549941","MN23096","F62022_2135,MN23096","plot","1551326","24Crk_AY2-3_2172","1","1","2172","25","22","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549921","MN23336","F62022_1872,MN23336","plot","1551458","24Crk_AY2-3_2173","1","1","2173","25","23","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549917","MN23255","F62022_2264,MN23255","plot","1551322","24Crk_AY2-3_2174","1","1","2174","25","24","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549952","MN23234","F62022_2689,MN23234","plot","1551357","24Crk_AY2-3_2175","1","1","2175","25","25","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1463931","MN-ROTHSAY","MN-Rothsay,MN-ROTHSAY","plot","1551346","24Crk_AY2-3_2176","1","1","2176","26","25","check","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550347","MN22160-1","F62021_0582,MN22160,MN22160-1","plot","1551437","24Crk_AY2-3_2177","1","1","2177","26","24","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1050956","SHELLY","Shelly","plot","1551404","24Crk_AY2-3_2178","1","1","2178","26","23","check","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549859","MN23197","F62022_0651,MN23197","plot","1551349","24Crk_AY2-3_2179","1","1","2179","26","22","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550462","MN22131-3","F62021_1446,MN22131,MN22131-3","plot","1551343","24Crk_AY2-3_2180","1","1","2180","26","21","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549943","MN23304","F62022_0773,MN23304","plot","1551416","24Crk_AY2-3_2181","1","1","2181","26","20","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549988","MN20358","","plot","1551451","24Crk_AY2-3_2182","1","1","2182","26","19","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1050956","SHELLY","Shelly","plot","1551331","24Crk_AY2-3_2183","1","1","2183","26","18","check","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549899","MN23159","F62022_0702,MN23159","plot","1551447","24Crk_AY2-3_2184","1","1","2184","26","17","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549866","MN23216","F62022_0821,MN23216","plot","1551483","24Crk_AY2-3_2185","1","1","2185","26","16","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549851","MN23351","F62022_1439,MN23351","plot","1551470","24Crk_AY2-3_2186","1","1","2186","26","15","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550249","MN22358-3","F62021_2414,MN22358,MN22358-3","plot","1551364","24Crk_AY2-3_2187","1","1","2187","26","14","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549900","MN23293","F62022_0234,MN23293","plot","1551308","24Crk_AY2-3_2188","1","1","2188","26","13","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549901","MN23224","F62022_0797,MN23224","plot","1551432","24Crk_AY2-3_2189","1","1","2189","26","12","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1050956","SHELLY","Shelly","plot","1551423","24Crk_AY2-3_2190","1","1","2190","26","11","check","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1463875","MN22061","F62021_0167,MN22061,MN22061-1","plot","1551313","24Crk_AY2-3_2191","1","1","2191","26","10","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549997","MNha20019","","plot","1551370","24Crk_AY2-3_2192","1","1","2192","26","9","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549883","MN23084","F62022_1443,MN23084","plot","1551418","24Crk_AY2-3_2193","1","1","2193","26","8","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549887","MN23090","F62022_0783,MN23090","plot","1551362","24Crk_AY2-3_2194","1","1","2194","26","7","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549880","MN23315","F62022_2861,MN23315","plot","1551379","24Crk_AY2-3_2195","1","1","2195","26","6","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549875","MN23275","F62022_1310,MN23275","plot","1551374","24Crk_AY2-3_2196","1","1","2196","26","5","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549938","MN23356","F62022_2807,MN23356","plot","1551340","24Crk_AY2-3_2197","1","1","2197","26","4","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549910","MN23049","F62022_0569,MN23049","plot","1551386","24Crk_AY2-3_2198","1","1","2198","26","3","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1550606","MN22229-1","F62021_0122,MN22229,MN22229-1","plot","1551454","24Crk_AY2-3_2199","1","1","2199","26","2","test","","","","","","","","","","","","","",""
"2024","347","University of Minnesota","Jim Anderson","10674","24Crk_AY2-3","AY2/AY3","Augmented","","","","","","2024-May-04","","65","Crookston, MN","1549922","MN23307","F62022_1977,MN23307","plot","1551434","24Crk_AY2-3_2200","1","1","2200","26","1","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1471807","IL2021-14925","2021-14925,21-14925,IL21-14925","plot","1551835","25_Big6_SVREC_SVREC_671621","1","16","1156","21","29","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451392","IL2021-15254","2021-15254,21-15254,IL21-15254","plot","1551806","25_Big6_SVREC_SVREC_671622","1","18","1173","22","37","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1471735","IL2021-28826","2021-28826,21-28826,IL21-28826","plot","1551735","25_Big6_SVREC_SVREC_671623","1","7","1065","17","40","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451425","IL2021-32902","2021-32902,21-32902,IL21-32902","plot","1551623","25_Big6_SVREC_SVREC_671624","1","2","1011","14","35","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451406","IL2021-26834","2021-26834,21-26834,IL21-26834","plot","1551797","25_Big6_SVREC_SVREC_671625","1","11","1104","19","41","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451506","IL2021-16415","2021-16415,21-16415,IL21-16415","plot","1551804","25_Big6_SVREC_SVREC_671626","1","12","1113","19","32","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1471606","IL2021-36445","2021-36445,21-36445,IL21-36445","plot","1551694","25_Big6_SVREC_SVREC_671627","1","8","1077","17","28","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451224","IL2021-18457","2021-18457,21-18457,IL21-18457","plot","1551726","25_Big6_SVREC_SVREC_671628","1","3","1029","15","36","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451287","IL2021-15134","2021-15134,21-15134,IL21-15134","plot","1551654","25_Big6_SVREC_SVREC_671629","1","7","1066","17","39","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1471580","IL2021-29425","2021-29425,21-29425,IL21-29425","plot","1551842","25_Big6_SVREC_SVREC_671630","1","11","1102","19","43","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451301","IL2021-39253","2021-39253,21-39253,IL21-39253","plot","1551766","25_Big6_SVREC_SVREC_671631","1","9","1085","18","29","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451275","IL2021-18451","2021-18451,21-18451,IL21-18451","plot","1551689","25_Big6_SVREC_SVREC_671632","1","12","1114","19","31","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451453","IL2021-28712","2021-28712,21-28712,IL21-28712","plot","1551848","25_Big6_SVREC_SVREC_671633","1","4","1034","15","31","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1471831","IL2021-46842","2021-46842,21-46842,IL21-46842","plot","1551514","25_Big6_SVREC_SVREC_671634","1","16","1159","21","26","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1471809","IL2021-43877","2021-43877,21-43877,IL21-43877","plot","1551673","25_Big6_SVREC_SVREC_671635","1","8","1079","17","26","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1471866","IL2021-42522","2021-42522,21-42522,IL21-42522","plot","1551679","25_Big6_SVREC_SVREC_671636","1","14","1139","20","43","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451552","IL2021-36639","2021-36639,21-36639,IL21-36639","plot","1551602","25_Big6_SVREC_SVREC_671637","1","5","1041","16","25","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1471567","IL2021-43921","2021-43921,21-43921,IL21-43921","plot","1551636","25_Big6_SVREC_SVREC_671638","1","14","1137","20","41","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451347","IL2021-22316","2021-22316,21-22316,IL21-22316","plot","1551748","25_Big6_SVREC_SVREC_671639","1","1","1010","14","34","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1451281","IL2021-19401","2021-19401,21-19401,IL21-19401","plot","1551560","25_Big6_SVREC_SVREC_671640","1","17","1164","22","28","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1280127","21PU-0073","","plot","1551667","25_Big6_SVREC_SVREC_671641","1","13","1126","20","30","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1279338","21PU-0157","","plot","1551595","25_Big6_SVREC_SVREC_671642","1","5","1048","16","32","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1279869","21PU-0281","","plot","1551569","25_Big6_SVREC_SVREC_671643","1","2","1019","14","43","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1279610","21PU-0282","","plot","1551789","25_Big6_SVREC_SVREC_671644","1","12","1115","19","30","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1279349","21PU-0280","","plot","1551578","25_Big6_SVREC_SVREC_671645","1","6","1058","16","42","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1279453","21PU-0467","","plot","1551587","25_Big6_SVREC_SVREC_671646","1","11","1103","19","42","test","","","","","","","","","","","","","",""
"2025","363","Michigan State University","","10675","25_Big6_SVREC_SVREC","25_Big6_SVREC","Alpha","","","","","","2024-September-22","2025-July-10","234","Saginaw Valley Research and Extension Center, MI","1280113","21PU-0507","","plot","1551824","25_Big6_SVREC_SVREC_671647","1","13","1128","20","32","test","","","","","","","","","","","","","",""
